Time,Frequency
870.0,-1.9696037006407707e-17
871.0,-1.9826802356396675e-17
872.0,-1.719420075168596e-17
873.0,-6.242928449007031e-18
874.0,4.154376085987781e-18
875.0,5.462579315273861e-18
876.0,2.816828276624856e-17
877.0,2.5272179812546623e-17
878.0,-1.824649358047139e-17
879.0,-1.0380378330132858e-17
880.0,-2.7997515516102414e-17
881.0,-4.159315956758233e-17
882.0,4.260992546035829e-17
883.0,4.961056595224071e-18
884.0,-7.68087806502719e-17
885.0,-2.3872612169064143e-17
886.0,-2.5116215987756996e-17
887.0,-5.735224518251204e-17
888.0,6.3399023931494675e-18
889.0,-3.362169759702716e-17
890.0,3.659769173639612e-18
891.0,4.0893970176618004e-17
892.0,-2.910595875320467e-17
893.0,-2.0706172098155574e-17
894.0,-2.6749193713413923e-17
895.0,-5.694606106844572e-17
896.0,5.329659948679743e-18
897.0,1.643447451988003e-17
898.0,-1.6233108497480483e-17
899.0,-1.1501553548255519e-17
900.0,2.7762656960115734e-17
901.0,2.5593816869278716e-17
902.0,4.361751092185546e-17
903.0,-3.555416813988395e-17
904.0,-1.693248778808554e-18
905.0,5.643966753781076e-18
906.0,-1.2064081884506043e-17
907.0,1.686583394446065e-17
908.0,3.1577919693690375e-19
909.0,1.2382926229058854e-17
910.0,-2.737014178551316e-17
911.0,-1.740581408301301e-18
912.0,3.4788053882608966e-17
913.0,7.575415240579075e-18
914.0,-3.841887601408289e-17
915.0,1.5710893017275195e-17
916.0,-1.1422120386953986e-17
917.0,1.9629456325844157e-17
918.0,-6.265615509157075e-17
919.0,5.04747342842804e-18
920.0,3.527211473727053e-17
921.0,-2.0353597698066752e-17
922.0,9.320211998030588e-18
923.0,-7.670471375343967e-18
924.0,-2.662298632230601e-17
925.0,7.530222394618803e-18
926.0,-1.583284814881362e-17
927.0,4.045844542306347e-17
928.0,-2.435947629475876e-17
929.0,-5.3981136216483146e-17
930.0,3.8795170402394956e-17
931.0,2.7511246282648833e-17
932.0,-4.165462343644339e-17
933.0,-1.1681630688947344e-17
934.0,1.414856834503204e-17
935.0,-3.835869619205559e-17
936.0,-3.5148586691222585e-17
937.0,-4.4333252334420725e-17
938.0,-5.470711888153526e-17
939.0,3.4721616464629853e-17
940.0,-1.2180222569223475e-17
941.0,-1.673548863012625e-17
942.0,7.79553784432012e-18
943.0,1.0007727722852761e-17
944.0,-2.050722401833839e-17
945.0,3.7198211255750094e-18
946.0,2.5771022633200004e-18
947.0,-2.750713475965752e-17
948.0,1.875991130737145e-17
949.0,-1.4532094338591663e-17
950.0,6.987170465907133e-18
951.0,2.805707290477075e-17
952.0,-5.832151138062787e-18
953.0,1.7124874706021763e-17
954.0,-4.138090696331483e-17
955.0,-4.3401374382048145e-17
956.0,6.229892864676095e-17
957.0,1.4928970375261155e-18
958.0,-1.7323417307859027e-17
959.0,9.754695914606608e-18
960.0,-1.6169053770476488e-17
961.0,-1.0894948181694773e-17
962.0,2.5527512802809398e-17
963.0,1.2553472248159625e-18
964.0,-2.0346815260641234e-17
965.0,8.643696344193498e-18
966.0,-1.8218868272775653e-17
967.0,4.373532785210236e-17
968.0,-2.3169056814551918e-17
969.0,-5.970491688698019e-17
970.0,-3.43745939598118e-17
971.0,-1.3192173250206941e-17
972.0,1.4367493420665192e-18
973.0,2.241275466051259e-17
974.0,-1.640389114133107e-17
975.0,-8.076960419172984e-17
976.0,-6.153971694946175e-17
977.0,-1.7303939305692473e-17
978.0,-3.670768259350583e-17
979.0,1.5804567158073716e-17
980.0,3.0052354943827555e-17
981.0,-1.0800913592271038e-17
982.0,2.4751913474763326e-17
983.0,1.5538356063441196e-17
984.0,3.347506023505164e-17
985.0,-5.883858088298098e-17
986.0,1.600484176284264e-17
987.0,-3.0911413040209123e-17
988.0,-3.6541855314579077e-17
989.0,-3.6505125589043914e-17
990.0,-1.8438056628541135e-17
991.0,6.585546318754721e-18
992.0,-2.8818089964315313e-18
993.0,-1.735583010444133e-17
994.0,-1.706027914487148e-17
995.0,-1.17883967131096e-17
996.0,-2.3697755583447916e-17
997.0,-6.143716773902032e-17
998.0,-1.415199469429315e-17
999.0,-9.484153667569077e-19
1000.0,1.5753401595720314e-17
1001.0,3.3769156644599265e-17
1002.0,-3.391199668915373e-17
1003.0,-2.329819274539424e-17
1004.0,1.0126795957829619e-17
1005.0,2.2185569308483457e-17
1006.0,4.443148268989176e-17
1007.0,7.374325628387392e-17
1008.0,-3.4208999919306636e-17
1009.0,-2.268033203604737e-17
1010.0,-6.888353769967366e-17
1011.0,-1.0031941231253611e-17
1012.0,-2.856958229056657e-18
1013.0,5.2450557334476495e-17
1014.0,-2.1764692443385558e-17
1015.0,-5.631145747417425e-18
1016.0,-1.2425947453889566e-17
1017.0,-5.077599522023033e-18
1018.0,3.580364748245452e-17
1019.0,3.1695419828746227e-18
1020.0,-2.5148722260917018e-17
1021.0,1.2132874482350073e-17
1022.0,2.223585560807888e-18
1023.0,-4.5214150997982247e-17
1024.0,1.8258132211582084e-17
1025.0,1.808139985139859e-17
1026.0,-1.1381081695792586e-17
1027.0,-3.619017217580099e-17
1028.0,3.58923250268884e-17
1029.0,1.4895020357273646e-17
1030.0,5.804840844728793e-17
1031.0,-5.2247308291770745e-17
1032.0,-1.577615509099999e-17
1033.0,-8.387744973175078e-18
1034.0,-6.420537976635977e-17
1035.0,-4.030796582406739e-17
1036.0,-2.4010075389744862e-17
1037.0,3.201103446189179e-17
1038.0,-4.659590102828003e-18
1039.0,-2.938323464762219e-17
1040.0,-5.66460022334582e-17
1041.0,-4.028630086115441e-17
1042.0,-1.3111286101317251e-17
1043.0,-6.082794010053349e-18
1044.0,3.9427363327790847e-17
1045.0,9.022352537103308e-18
1046.0,-3.0781325096894226e-17
1047.0,4.024541740884371e-17
1048.0,-2.575046213067355e-17
1049.0,-3.761989119989705e-17
1050.0,4.431954179845523e-18
1051.0,-2.6433010684544444e-17
1052.0,-4.4160647741110547e-17
1053.0,-1.5111494629456597e-17
1054.0,6.114590595502135e-18
1055.0,-7.180231221720916e-18
1056.0,-2.391634456480278e-17
1057.0,-2.399247885144819e-17
1058.0,1.9551666808211212e-17
1059.0,4.5779752517915065e-17
1060.0,-2.0095276349122125e-17
1061.0,-1.5704075317174495e-17
1062.0,-2.8907973705660396e-17
1063.0,-3.381898354673194e-17
1064.0,-1.3410974748165002e-17
1065.0,2.2620157910158146e-17
1066.0,1.0356944690328873e-17
1067.0,2.74673461363825e-17
1068.0,2.4122690105677792e-17
1069.0,-1.3190088138104349e-17
1070.0,-5.028825685285267e-18
1071.0,-3.1031541694975577e-17
1072.0,-3.2702839216459666e-17
1073.0,-9.960191777480188e-18
1074.0,3.188844840518107e-17
1075.0,-4.980073467173118e-17
1076.0,4.510851586433888e-17
1077.0,2.2556826951170223e-17
1078.0,2.2337897378333245e-17
1079.0,3.8945536551450073e-17
1080.0,-3.7956990580411e-18
1081.0,1.8656477217549675e-18
1082.0,-6.359870535733852e-18
1083.0,-2.0342584045071505e-18
1084.0,2.506134630014544e-17
1085.0,-2.9658764186595036e-17
1086.0,-1.5522444471498804e-17
1087.0,2.130917395372836e-17
1088.0,-2.2169494061283886e-18
1089.0,-5.29231097111135e-17
1090.0,-1.5865240352048555e-17
1091.0,3.172747892384787e-17
1092.0,-2.4220607887580564e-17
1093.0,-1.8434151701062428e-17
1094.0,-2.6395160443858484e-17
1095.0,-3.701115285951274e-18
1096.0,-5.4206168500429256e-17
1097.0,-3.9708242199805735e-17
1098.0,-2.8822575530052816e-17
1099.0,-3.466043303312411e-17
1100.0,-4.6677271436127854e-17
1101.0,3.1754003891726416e-17
1102.0,3.0030217111834775e-17
1103.0,-6.017528815785095e-18
1104.0,4.8975006744584396e-17
1105.0,3.3501639479405027e-18
1106.0,-2.366615598682498e-17
1107.0,-2.342949096240062e-17
1108.0,-1.077116604436368e-17
1109.0,-2.504777335268261e-17
1110.0,-3.774241897972712e-17
1111.0,2.493847196954058e-17
1112.0,8.362203838851471e-18
1113.0,1.9799379149443254e-17
1114.0,-1.2721291271345874e-17
1115.0,-3.001349378822424e-17
1116.0,2.457538625950111e-17
1117.0,5.5163434947099546e-17
1118.0,-2.7086464041640307e-17
1119.0,2.6355351491565588e-17
1120.0,-5.1606532290573094e-17
1121.0,4.06693569592622e-18
1122.0,-4.3692840245403024e-17
1123.0,1.2082109735875474e-17
1124.0,1.72013334840698e-17
1125.0,-2.903396486997511e-17
1126.0,-5.960875183783204e-18
1127.0,3.562412110244115e-18
1128.0,-2.933376067397749e-17
1129.0,-7.286768929701574e-17
1130.0,-3.829456523924072e-18
1131.0,3.980098790509878e-17
1132.0,-1.0866123976469094e-17
1133.0,1.3720094002025306e-17
1134.0,8.222465343486591e-18
1135.0,-3.8253450765543015e-17
1136.0,-4.551547378984554e-17
1137.0,-1.5829264907255204e-17
1138.0,1.5432575211645148e-17
1139.0,5.1047754969156706e-20
1140.0,3.3505149100142994e-17
1141.0,-1.0643295871087502e-17
1142.0,-2.5624208596318917e-18
1143.0,-2.1008495566272863e-17
1144.0,-3.858881712069681e-17
1145.0,3.088691470808118e-17
1146.0,-1.8639450408638186e-17
1147.0,1.3783442482395845e-17
1148.0,6.878271498976566e-18
1149.0,-1.633109931294486e-17
1150.0,3.942326363816618e-18
1151.0,-7.582203983203137e-18
1152.0,1.860346995052023e-17
1153.0,-3.6259660308390635e-17
1154.0,1.1683888498343078e-17
1155.0,-1.9037478005887997e-18
1156.0,-2.2809262274980824e-17
1157.0,-3.681972013707211e-18
1158.0,-2.206693461034616e-17
1159.0,-1.3759559633237404e-17
1160.0,-1.1427292135109959e-17
1161.0,-7.308138906115899e-17
1162.0,-1.7075911524691352e-17
1163.0,-8.878618800652547e-17
1164.0,-4.0618831024941234e-17
1165.0,8.173972657360897e-19
1166.0,2.8819773665732975e-17
1167.0,-5.225240183685829e-17
1168.0,-6.431488145952502e-17
1169.0,-6.051026654053971e-17
1170.0,4.681243821094616e-17
1171.0,-9.141669565314945e-18
1172.0,1.139779000330102e-17
1173.0,-3.932111532859906e-18
1174.0,-3.5408629656400304e-17
1175.0,-4.249751123432628e-17
1176.0,-3.616150920501348e-17
1177.0,-1.3742629662039154e-17
1178.0,1.808913598996075e-17
1179.0,5.687642559533079e-18
1180.0,-4.3381328561165505e-17
1181.0,-2.9599435281981905e-17
1182.0,1.8585990974160925e-17
1183.0,2.5979544537795827e-17
1184.0,-2.903696393321835e-17
1185.0,9.199975861306455e-18
1186.0,-3.5587933527758376e-17
1187.0,-6.1957169298279146e-18
1188.0,-3.1744292532320996e-17
1189.0,2.5826947749022526e-19
1190.0,4.12056366912959e-18
1191.0,-1.2766193850248327e-17
1192.0,-5.192315460550199e-17
1193.0,1.4068161341558363e-17
1194.0,3.620294712281745e-18
1195.0,5.836736808231544e-17
1196.0,-5.224015973945454e-17
1197.0,2.955792198416823e-17
1198.0,3.305968879592583e-17
1199.0,1.8426219366669063e-17
1200.0,-2.889459335626359e-17
1201.0,1.220040172680316e-17
1202.0,2.6605264620148016e-17
1203.0,-5.935254917046029e-17
1204.0,-6.476014091194085e-17
1205.0,3.873635407939661e-17
1206.0,-1.9943365079525815e-17
1207.0,-8.926392359024952e-17
1208.0,-8.821445983296835e-18
1209.0,-1.0269946143966248e-17
1210.0,-9.008521026454887e-18
1211.0,-4.046510568990604e-18
1212.0,-3.786252682342714e-18
1213.0,-4.0291134491905084e-17
1214.0,-4.41826824381912e-17
1215.0,2.4101757614292806e-18
1216.0,-1.0225110691827557e-17
1217.0,2.893318491693125e-17
1218.0,-2.7045304382329333e-18
1219.0,-2.546038929806356e-17
1220.0,-4.4763778344389166e-17
1221.0,2.0917527608578252e-17
1222.0,3.6588897466524486e-18
1223.0,7.673924469588657e-17
1224.0,-6.746309250687677e-18
1225.0,6.041295177782744e-18
1226.0,-5.3985028383656186e-17
1227.0,-4.2387161098377455e-17
1228.0,-1.1871450417013695e-17
1229.0,1.2882569181636991e-17
1230.0,8.695789079098464e-18
1231.0,-3.549820503160904e-17
1232.0,2.299235648383639e-17
1233.0,8.179402433484755e-18
1234.0,-3.0226571741754757e-17
1235.0,-5.659382875725991e-17
1236.0,-3.763670846632631e-17
1237.0,-1.310394035763659e-17
1238.0,-1.988774986898744e-17
1239.0,2.5228502427083593e-17
1240.0,-2.0206536166438597e-17
1241.0,6.117103279553056e-17
1242.0,-1.0671539247205117e-17
1243.0,3.847789324223992e-18
1244.0,2.674674635977978e-17
1245.0,6.319233267403762e-18
1246.0,-6.552820126526042e-17
1247.0,2.319185182172302e-17
1248.0,-1.942826106799665e-17
1249.0,1.474591257187126e-17
1250.0,-1.4575579114736137e-17
1251.0,-1.6325552579510353e-18
1252.0,-2.1354516158357127e-17
1253.0,9.424385174404042e-18
1254.0,-1.3031268452818553e-17
1255.0,-1.2299547963846165e-18
1256.0,-3.383857134855164e-17
1257.0,1.4648845450892805e-17
1258.0,-4.1454922530754115e-18
1259.0,3.934908828942868e-17
1260.0,-6.825584822733986e-18
1261.0,1.1810371836528068e-17
1262.0,2.338525706541845e-17
1263.0,-1.8031655466002497e-18
1264.0,-2.3691218738070334e-18
1265.0,-8.924402174380437e-18
1266.0,-6.271033981457615e-18
1267.0,-2.831518702496765e-17
1268.0,-2.9261823682059063e-17
1269.0,-2.2369980371571304e-17
1270.0,-3.7306228332904215e-17
1271.0,-6.235439640516916e-19
1272.0,2.745056191171482e-17
1273.0,-3.4744170639710906e-17
1274.0,-2.893260721608664e-17
1275.0,-3.311442234585365e-18
1276.0,1.7280600190502637e-17
1277.0,-2.4534081597268742e-17
1278.0,-3.986876498841321e-17
1279.0,3.0081063288607366e-18
1280.0,-7.019328715018862e-18
1281.0,-5.941853458611174e-17
1282.0,-2.2096012124019883e-17
1283.0,-5.528891561838985e-17
1284.0,-2.450082866112653e-17
1285.0,-8.625322437604691e-20
1286.0,-6.040951376448726e-17
1287.0,-3.908311386029376e-18
1288.0,-1.3692212228434926e-17
1289.0,2.2771514292884396e-17
1290.0,6.32811352114693e-17
1291.0,-1.400407187618581e-17
1292.0,1.6407185799739106e-17
1293.0,-2.690098108491154e-17
1294.0,2.3270663420530527e-17
1295.0,-5.529391140701094e-17
1296.0,-2.3105748315393702e-17
1297.0,-2.896249901763271e-17
1298.0,7.958284399047377e-17
1299.0,-7.923717862996663e-18
1300.0,-1.8915593406327757e-17
1301.0,-8.793896247280554e-18
1302.0,-1.88362353223091e-17
1303.0,1.865301799880362e-17
1304.0,-1.483452859842006e-17
1305.0,1.2658330139683395e-17
1306.0,-1.0933869949448038e-17
1307.0,-4.712241577887746e-17
1308.0,-1.9586873665461848e-17
1309.0,-6.192745756576378e-17
1310.0,5.220033482372055e-17
1311.0,-1.391686298489048e-17
1312.0,3.100803318425368e-17
1313.0,-5.730416057790489e-17
1314.0,8.370048401342888e-17
1315.0,-2.7390804751480225e-17
1316.0,2.0666474018799678e-18
1317.0,-7.27869661294664e-18
1318.0,2.6311894516098392e-17
1319.0,9.473886742662204e-18
1320.0,1.835481559693702e-17
1321.0,4.554182511938039e-17
1322.0,-1.8382199609718956e-17
1323.0,-5.428293140867545e-17
1324.0,3.3563242706721246e-17
1325.0,-2.1702470411816453e-17
1326.0,2.3241845370942437e-18
1327.0,-1.196577085078264e-17
1328.0,-9.833268226674987e-18
1329.0,-3.907707177268182e-17
1330.0,-1.45892859767001e-17
1331.0,2.922528030921125e-17
1332.0,6.210364232039783e-18
1333.0,-3.2466046736789065e-17
1334.0,-1.4059517728825152e-17
1335.0,-2.3005177135726815e-17
1336.0,4.961616750274904e-17
1337.0,-1.3048045284220624e-17
1338.0,-5.1721885670623806e-17
1339.0,3.40573408061691e-17
1340.0,-1.6899424936389387e-17
1341.0,2.903669891447797e-17
1342.0,-5.736534914279783e-17
1343.0,2.3312750294334198e-17
1344.0,2.706993082031795e-19
1345.0,9.539886598040891e-18
1346.0,3.6211039263519824e-18
1347.0,-9.838434783108646e-20
1348.0,-2.571181346045047e-18
1349.0,2.4494507736996465e-17
1350.0,1.0905822677710965e-17
1351.0,-2.041357542644043e-17
1352.0,4.038719113353214e-17
1353.0,-4.0418108484989686e-17
1354.0,2.0795196507993972e-17
1355.0,-7.632207045566505e-18
1356.0,3.711914558826759e-17
1357.0,-4.17172519784421e-18
1358.0,-2.53569424065289e-17
1359.0,-2.0077107488522084e-17
1360.0,-3.396297154588589e-17
1361.0,2.0245379484650827e-17
1362.0,-1.3918194621938508e-17
1363.0,-1.9446270850915227e-18
1364.0,-2.1803315123545382e-17
1365.0,2.621860970293492e-17
1366.0,-7.051446475045556e-17
1367.0,-2.352945721049706e-17
1368.0,-2.792078839583502e-17
1369.0,-6.357984283193762e-17
1370.0,-2.290551096588419e-17
1371.0,-1.8670387424601757e-17
1372.0,2.5696436758177377e-17
1373.0,-2.461500068010021e-17
1374.0,-3.228657002071828e-17
1375.0,-2.2167517145261e-17
1376.0,4.144112337808712e-17
1377.0,-1.916484923973554e-17
1378.0,-1.5698157211098358e-17
1379.0,-4.575057334849359e-17
1380.0,5.2511156964000326e-17
1381.0,-4.5974023798011394e-17
1382.0,-8.258562188230931e-18
1383.0,-3.8586683720353924e-17
1384.0,3.484500367367677e-17
1385.0,-1.5825294966458527e-17
1386.0,-1.420982190814994e-17
1387.0,-7.873292248830863e-18
1388.0,-4.278598397416093e-17
1389.0,-7.64912971458664e-18
1390.0,2.828294320988955e-18
1391.0,-1.872581653919887e-17
1392.0,-3.403760344992428e-17
1393.0,-6.941528232160341e-17
1394.0,-4.087735386505025e-18
1395.0,-3.739853269128889e-17
1396.0,2.3611073342715778e-17
1397.0,-3.231951679735486e-17
1398.0,-3.748773143311342e-17
1399.0,2.0417519712385225e-18
1400.0,-3.9691687917932014e-17
1401.0,1.1309812668616503e-17
1402.0,2.180481819531281e-17
1403.0,-2.003827926357637e-17
1404.0,-4.9982983907107695e-17
1405.0,-1.674781872204276e-17
1406.0,-9.062725684182458e-17
1407.0,4.4504282057661735e-18
1408.0,2.3525961247522117e-17
1409.0,-4.339108584252615e-17
1410.0,-3.361081548716244e-17
1411.0,-4.916032256740763e-17
1412.0,-6.5653759465093095e-18
1413.0,-2.0619214261987567e-17
1414.0,4.268148666410431e-17
1415.0,-6.141903341447733e-17
1416.0,-4.22354681831037e-17
1417.0,-2.444034101103566e-17
1418.0,-1.5837131014191246e-17
1419.0,-3.6471828972146055e-17
1420.0,-1.0028635629730793e-17
1421.0,1.5668536544216439e-18
1422.0,-3.1916673991653934e-17
1423.0,1.8558605044469018e-17
1424.0,-3.830494869879928e-17
1425.0,2.8914182588688387e-17
1426.0,3.7259021265846297e-17
1427.0,-4.7050020655956145e-17
1428.0,-7.103527564319361e-17
1429.0,5.71362775203291e-17
1430.0,2.9765167143527083e-17
1431.0,9.47694335445596e-18
1432.0,-2.6018837239008317e-17
1433.0,3.8361174844528883e-17
1434.0,1.0636997295739303e-18
1435.0,3.7258326610716744e-17
1436.0,-4.536798576070383e-18
1437.0,1.9167360025035647e-17
1438.0,-2.5474057961796848e-17
1439.0,-1.7090440213710615e-17
1440.0,1.5849269793733806e-17
1441.0,3.3136078844918614e-17
1442.0,2.260763643530345e-17
1443.0,1.8478361119744143e-17
1444.0,1.2599952537311113e-17
1445.0,8.50315087672014e-18
1446.0,-7.646392611708825e-17
1447.0,-1.800181675433465e-17
1448.0,-3.81090889343827e-17
1449.0,-1.769735714270524e-17
1450.0,-1.1663711852542424e-17
1451.0,-2.7318711262246863e-17
1452.0,-2.428514135609388e-17
1453.0,-4.173304945864179e-17
1454.0,1.4187449914608003e-17
1455.0,3.8854891099553055e-18
1456.0,-2.806515608731888e-17
1457.0,1.8466230422138534e-17
1458.0,5.328985552663607e-18
1459.0,7.095984786032215e-18
1460.0,-1.738686390340389e-17
1461.0,9.030552427745702e-18
1462.0,-2.013280672564218e-17
1463.0,4.616732073044188e-17
1464.0,-5.72088950929029e-18
1465.0,-6.291095196275525e-17
1466.0,4.694349297258091e-18
1467.0,-2.688301628085603e-17
1468.0,-2.8252756942502797e-17
1469.0,-1.8268668227401287e-17
1470.0,-2.6959780249965656e-17
1471.0,3.520651854253366e-17
1472.0,1.5060862056980671e-18
1473.0,-1.2914748475886175e-18
1474.0,3.536360660518334e-17
1475.0,-4.9737786267518345e-17
1476.0,-3.972687663457026e-17
1477.0,7.783173394826312e-18
1478.0,-5.6361975749231705e-18
1479.0,-6.356786225519332e-17
1480.0,-1.4684150891254056e-17
1481.0,-8.516124123235074e-18
1482.0,1.9383656899950045e-17
1483.0,1.5053639411522846e-17
1484.0,4.2599283808716215e-17
1485.0,-1.7539690145758977e-17
1486.0,-1.0905745054642648e-17
1487.0,-2.2934843526109344e-17
1488.0,-1.285404992266069e-17
1489.0,1.558146582699078e-17
1490.0,-2.0777937268224497e-17
1491.0,-1.73830962503321e-17
1492.0,-6.003418908735104e-17
1493.0,9.94476062184666e-18
1494.0,-1.9950546273059975e-17
1495.0,2.5099540700927683e-17
1496.0,-5.255000709896921e-17
1497.0,-3.4123818830729014e-17
1498.0,-6.549638607156026e-17
1499.0,-5.956242434663918e-17
1500.0,1.5450841978597928e-17
1501.0,-1.1734334643737877e-17
1502.0,-7.545890443246008e-17
1503.0,-1.260559964591296e-17
1504.0,-1.6165935415157987e-17
1505.0,-2.396171912415497e-18
1506.0,1.871645057018575e-17
1507.0,3.588868463317896e-18
1508.0,1.715817403168969e-18
1509.0,2.3897858188509338e-18
1510.0,-6.855123217888343e-17
1511.0,-2.5688625532962553e-17
1512.0,-2.7177095864203144e-17
1513.0,-1.3641900239154988e-17
1514.0,8.034076608311535e-18
1515.0,-2.08224989987384e-17
1516.0,-4.303598345828383e-17
1517.0,-3.2130229172676924e-17
1518.0,8.578407464301972e-18
1519.0,-3.257745634335888e-18
1520.0,-2.800466938970591e-17
1521.0,8.499435606507762e-18
1522.0,-1.991747066101495e-17
1523.0,-1.320235586508723e-18
1524.0,-8.323700982222379e-19
1525.0,-2.964459379308791e-17
1526.0,4.1951577276899347e-17
1527.0,-3.7283653769681014e-17
1528.0,-3.287497328741794e-17
1529.0,2.379047303755539e-17
1530.0,1.926015046211356e-17
1531.0,-3.505452707348564e-17
1532.0,2.0771446093624332e-17
1533.0,-3.842500238269248e-18
1534.0,-1.7941688814876836e-17
1535.0,-3.499780524118278e-17
1536.0,6.9628262350901e-17
